Scenario,Seed,Truck,Total Time (seconds),Total Distance (meters),Average Time (seconds),Average Distance (meters)
2,472,NEW_SLC_509,0.0,0.0,6025.55,35008.676301579995
2,472,Davis_512,6374.0,48325.08449260001,6025.55,35008.676301579995
2,472,SLC_528,769.0,9784.545799,6025.55,35008.676301579995
2,472,NEW_SLC_503,0.0,0.0,6025.55,35008.676301579995
2,472,NEW_SLC_504,0.0,0.0,6025.55,35008.676301579995
3,472,Davis_518,377.0,13801.474532400001,3751.8,21859.120190186666
3,472,SLC_520,0.0,0.0,3751.8,21859.120190186666
3,472,Utah_County_502,0.0,0.0,3751.8,21859.120190186666
3,472,Utah_County_524,23380.0,71368.85380439999,3751.8,21859.120190186666
3,472,Davis_526,0.0,0.0,3751.8,21859.120190186666
3,472,SLC_514,14592.0,33348.6308262,3751.8,21859.120190186666
3,472,Davis_506,6553.0,139971.62229699994,3751.8,21859.120190186666
3,472,Utah_County_521,0.0,0.0,3751.8,21859.120190186666
3,472,SLC_517,514.0,13328.409039400003,3751.8,21859.120190186666
3,472,SLC_519,0.0,0.0,3751.8,21859.120190186666
3,472,NEW_Utah_County_533,0.0,0.0,3751.8,21859.120190186666
3,472,NEW_Utah_County_532,145.0,3773.1137234000003,3751.8,21859.120190186666
3,472,NEW_SLC_511,0.0,0.0,3751.8,21859.120190186666
3,472,NEW_Davis_530,0.0,0.0,3751.8,21859.120190186666
3,472,NEW_Davis_531,0.0,0.0,3751.8,21859.120190186666
3,472,Davis_529,0.0,0.0,3751.8,21859.120190186666
3,472,SLC_510,3267.0,30165.098811800006,3751.8,21859.120190186666
3,472,SLC_523,558.0,11897.850620000003,3751.8,21859.120190186666
3,472,Utah_County_513,7295.0,23795.347185199997,3751.8,21859.120190186666
3,472,SLC_525,757.0,23751.782351400005,3751.8,21859.120190186666
3,472,SLC_505,4465.0,34985.6192874,3751.8,21859.120190186666
3,472,SLC_527,6146.0,14992.289571999998,3751.8,21859.120190186666
3,472,NEW_SLC_507,4774.0,39915.52660279999,3751.8,21859.120190186666
3,472,NEW_SLC_508,392.0,10480.907217,3751.8,21859.120190186666
3,472,Utah_County_516,25456.0,31639.656586800007,3751.8,21859.120190186666
3,472,NEW_SLC_509,1003.0,21249.773640199997,3751.8,21859.120190186666
3,472,Davis_512,6539.0,116832.2420957999,3751.8,21859.120190186666
3,472,SLC_528,0.0,0.0,3751.8,21859.120190186666
3,472,NEW_SLC_503,6258.0,17921.6585202,3751.8,21859.120190186666
3,472,NEW_SLC_504,83.0,2553.7489922000004,3751.8,21859.120190186666
2,499,Davis_518,0.0,0.0,4864.2,28178.964842269994
2,499,SLC_520,620.0,17221.772647599995,4864.2,28178.964842269994
2,499,Utah_County_502,0.0,0.0,4864.2,28178.964842269994
2,499,Utah_County_524,6717.0,42347.11059560003,4864.2,28178.964842269994
2,499,Davis_526,0.0,0.0,4864.2,28178.964842269994
2,499,SLC_514,2227.0,72458.18386359997,4864.2,28178.964842269994
2,499,Davis_506,15033.0,71058.12243720001,4864.2,28178.964842269994
2,499,Utah_County_521,0.0,0.0,4864.2,28178.964842269994
2,499,SLC_517,427.0,13739.901184,4864.2,28178.964842269994
2,499,SLC_519,27.0,1585.9562898000001,4864.2,28178.964842269994
2,499,NEW_Utah_County_533,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_Utah_County_532,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_SLC_511,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_Davis_530,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_Davis_531,0.0,0.0,4864.2,28178.964842269994
2,499,Davis_529,0.0,0.0,4864.2,28178.964842269994
2,499,SLC_510,6965.0,67856.66237519994,4864.2,28178.964842269994
2,499,SLC_523,6004.0,11404.507443000002,4864.2,28178.964842269994
2,499,Utah_County_513,715.0,20121.175684999995,4864.2,28178.964842269994
2,499,SLC_525,2432.0,73985.19002919998,4864.2,28178.964842269994
2,499,SLC_505,20581.0,33545.259987399986,4864.2,28178.964842269994
2,499,SLC_527,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_SLC_507,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_SLC_508,0.0,0.0,4864.2,28178.964842269994
2,499,Utah_County_516,31689.0,48452.6568744,4864.2,28178.964842269994
2,499,NEW_SLC_509,0.0,0.0,4864.2,28178.964842269994
2,499,Davis_512,2533.0,77735.98220679999,4864.2,28178.964842269994
2,499,SLC_528,1314.0,12066.815226599998,4864.2,28178.964842269994
2,499,NEW_SLC_503,0.0,0.0,4864.2,28178.964842269994
2,499,NEW_SLC_504,0.0,0.0,4864.2,28178.964842269994
3,499,Davis_518,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_520,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,Utah_County_502,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,Utah_County_524,6717.0,42347.11059560003,2500.1666666666665,14867.54426413333
3,499,Davis_526,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_514,15055.0,32585.8841332,2500.1666666666665,14867.54426413333
3,499,Davis_506,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,Utah_County_521,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_517,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_519,27.0,1585.9562898000001,2500.1666666666665,14867.54426413333
3,499,NEW_Utah_County_533,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,NEW_Utah_County_532,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_511,564.0,16302.453266000002,2500.1666666666665,14867.54426413333
3,499,NEW_Davis_530,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,NEW_Davis_531,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,Davis_529,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_510,312.0,8456.4701508,2500.1666666666665,14867.54426413333
3,499,SLC_523,6003.0,11404.507443000002,2500.1666666666665,14867.54426413333
3,499,Utah_County_513,718.0,20121.175684999995,2500.1666666666665,14867.54426413333
3,499,SLC_525,483.0,14120.912428999995,2500.1666666666665,14867.54426413333
3,499,SLC_505,1964.0,59493.74315860001,2500.1666666666665,14867.54426413333
3,499,SLC_527,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_507,6856.0,53924.58990179999,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_508,316.0,9470.6118452,2500.1666666666665,14867.54426413333
3,499,Utah_County_516,31608.0,48452.6568744,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_509,2084.0,61642.93626159996,2500.1666666666665,14867.54426413333
3,499,Davis_512,0.0,0.0,2500.1666666666665,14867.54426413333
3,499,SLC_528,595.0,12066.815226599998,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_503,1703.0,54050.50466339996,2500.1666666666665,14867.54426413333
3,499,NEW_SLC_504,0.0,0.0,2500.1666666666665,14867.54426413333
2,518,Davis_518,0.0,0.0,5017.25,21582.548137380003
2,518,SLC_520,0.0,0.0,5017.25,21582.548137380003
2,518,Utah_County_502,502.0,16169.280381,5017.25,21582.548137380003
2,518,Utah_County_524,1887.0,57956.48549720001,5017.25,21582.548137380003
2,518,Davis_526,0.0,0.0,5017.25,21582.548137380003
2,518,SLC_514,23538.0,58016.86793400002,5017.25,21582.548137380003
2,518,Davis_506,12853.0,65548.2894528,5017.25,21582.548137380003
2,518,Utah_County_521,0.0,0.0,5017.25,21582.548137380003
2,518,SLC_517,0.0,0.0,5017.25,21582.548137380003
2,518,SLC_519,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_Utah_County_533,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_Utah_County_532,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_SLC_511,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_Davis_530,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_Davis_531,0.0,0.0,5017.25,21582.548137380003
2,518,Davis_529,0.0,0.0,5017.25,21582.548137380003
2,518,SLC_510,309.0,10363.7311716,5017.25,21582.548137380003
2,518,SLC_523,0.0,0.0,5017.25,21582.548137380003
2,518,Utah_County_513,12139.0,6709.435020399999,5017.25,21582.548137380003
2,518,SLC_525,499.0,14120.912428999995,5017.25,21582.548137380003
2,518,SLC_505,13780.0,48104.49225880001,5017.25,21582.548137380003
2,518,SLC_527,3783.0,36362.490124399985,5017.25,21582.548137380003
2,518,NEW_SLC_507,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_SLC_508,0.0,0.0,5017.25,21582.548137380003
2,518,Utah_County_516,28007.0,59177.990650600026,5017.25,21582.548137380003
2,518,NEW_SLC_509,0.0,0.0,5017.25,21582.548137380003
2,518,Davis_512,849.0,27926.764366199997,5017.25,21582.548137380003
2,518,SLC_528,2199.0,31194.2234616,5017.25,21582.548137380003
2,518,NEW_SLC_503,0.0,0.0,5017.25,21582.548137380003
2,518,NEW_SLC_504,0.0,0.0,5017.25,21582.548137380003
3,518,Davis_518,0.0,0.0,2112.6666666666665,8703.20772224
3,518,SLC_520,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Utah_County_502,516.0,16169.280381,2112.6666666666665,8703.20772224
3,518,Utah_County_524,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Davis_526,0.0,0.0,2112.6666666666665,8703.20772224
3,518,SLC_514,390.0,12593.9062634,2112.6666666666665,8703.20772224
3,518,Davis_506,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Utah_County_521,0.0,0.0,2112.6666666666665,8703.20772224
3,518,SLC_517,0.0,0.0,2112.6666666666665,8703.20772224
3,518,SLC_519,0.0,0.0,2112.6666666666665,8703.20772224
3,518,NEW_Utah_County_533,8448.0,22787.546290399998,2112.6666666666665,8703.20772224
3,518,NEW_Utah_County_532,12140.0,10632.877193199998,2112.6666666666665,8703.20772224
3,518,NEW_SLC_511,0.0,0.0,2112.6666666666665,8703.20772224
3,518,NEW_Davis_530,0.0,0.0,2112.6666666666665,8703.20772224
3,518,NEW_Davis_531,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Davis_529,0.0,0.0,2112.6666666666665,8703.20772224
3,518,SLC_510,309.0,10363.7311716,2112.6666666666665,8703.20772224
3,518,SLC_523,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Utah_County_513,12139.0,6709.435020399999,2112.6666666666665,8703.20772224
3,518,SLC_525,12819.0,28603.057314399986,2112.6666666666665,8703.20772224
3,518,SLC_505,302.0,9684.525318000002,2112.6666666666665,8703.20772224
3,518,SLC_527,0.0,0.0,2112.6666666666665,8703.20772224
3,518,NEW_SLC_507,550.0,14264.304622999998,2112.6666666666665,8703.20772224
3,518,NEW_SLC_508,0.0,0.0,2112.6666666666665,8703.20772224
3,518,Utah_County_516,1301.0,41845.92993280001,2112.6666666666665,8703.20772224
3,518,NEW_SLC_509,955.0,25600.15762159999,2112.6666666666665,8703.20772224
3,518,Davis_512,12854.0,42408.90925160001,2112.6666666666665,8703.20772224
3,518,SLC_528,0.0,0.0,2112.6666666666665,8703.20772224
3,518,NEW_SLC_503,657.0,19432.571285799993,2112.6666666666665,8703.20772224
3,518,NEW_SLC_504,0.0,0.0,2112.6666666666665,8703.20772224
2,584,Davis_518,23633.0,77826.82944979999,5584.15,20973.383979259997
2,584,SLC_520,7535.0,16182.283848199993,5584.15,20973.383979259997
2,584,Utah_County_502,342.0,12537.611550200001,5584.15,20973.383979259997
2,584,Utah_County_524,252.0,6380.421550800002,5584.15,20973.383979259997
2,584,Davis_526,0.0,0.0,5584.15,20973.383979259997
2,584,SLC_514,681.0,19900.1650228,5584.15,20973.383979259997
2,584,Davis_506,0.0,0.0,5584.15,20973.383979259997
2,584,Utah_County_521,801.0,27438.474516800015,5584.15,20973.383979259997
2,584,SLC_517,507.0,13481.264152600002,5584.15,20973.383979259997
2,584,SLC_519,166.0,4368.633897,5584.15,20973.383979259997
2,584,NEW_Utah_County_533,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_Utah_County_532,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_SLC_511,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_Davis_530,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_Davis_531,0.0,0.0,5584.15,20973.383979259997
2,584,Davis_529,550.0,15611.129082200003,5584.15,20973.383979259997
2,584,SLC_510,20248.0,52886.32420080001,5584.15,20973.383979259997
2,584,SLC_523,667.0,17468.822431,5584.15,20973.383979259997
2,584,Utah_County_513,24026.0,51208.538970600006,5584.15,20973.383979259997
2,584,SLC_525,0.0,0.0,5584.15,20973.383979259997
2,584,SLC_505,359.0,8671.8320296,5584.15,20973.383979259997
2,584,SLC_527,692.0,21921.351222199988,5584.15,20973.383979259997
2,584,NEW_SLC_507,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_SLC_508,0.0,0.0,5584.15,20973.383979259997
2,584,Utah_County_516,30239.0,43051.72792779998,5584.15,20973.383979259997
2,584,NEW_SLC_509,0.0,0.0,5584.15,20973.383979259997
2,584,Davis_512,414.0,13779.185173399997,5584.15,20973.383979259997
2,584,SLC_528,571.0,16753.0845594,5584.15,20973.383979259997
2,584,NEW_SLC_503,0.0,0.0,5584.15,20973.383979259997
2,584,NEW_SLC_504,0.0,0.0,5584.15,20973.383979259997
3,584,Davis_518,28882.0,27008.700269800003,3643.4666666666667,10466.337861979999
3,584,SLC_520,0.0,492.0235182,3643.4666666666667,10466.337861979999
3,584,Utah_County_502,342.0,12537.611550200001,3643.4666666666667,10466.337861979999
3,584,Utah_County_524,254.0,6380.421550800002,3643.4666666666667,10466.337861979999
3,584,Davis_526,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,SLC_514,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,Davis_506,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,Utah_County_521,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,SLC_517,548.0,16151.738575000001,3643.4666666666667,10466.337861979999
3,584,SLC_519,166.0,4368.633897,3643.4666666666667,10466.337861979999
3,584,NEW_Utah_County_533,706.0,19013.096814800003,3643.4666666666667,10466.337861979999
3,584,NEW_Utah_County_532,592.0,18365.932920600004,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_511,12204.0,25621.1916954,3643.4666666666667,10466.337861979999
3,584,NEW_Davis_530,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,NEW_Davis_531,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,Davis_529,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,SLC_510,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,SLC_523,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,Utah_County_513,9655.0,35988.1737338,3643.4666666666667,10466.337861979999
3,584,SLC_525,0.0,0.0,3643.4666666666667,10466.337861979999
3,584,SLC_505,360.0,8671.8320296,3643.4666666666667,10466.337861979999
3,584,SLC_527,666.0,21921.351222199988,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_507,15406.0,34617.53104259999,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_508,110.0,3688.3497856,3643.4666666666667,10466.337861979999
3,584,Utah_County_516,30018.0,15122.984073399999,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_509,394.0,10981.6211712,3643.4666666666667,10466.337861979999
3,584,Davis_512,407.0,13779.185173399997,3643.4666666666667,10466.337861979999
3,584,SLC_528,572.0,16753.0845594,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_503,7821.0,16076.340995999999,3643.4666666666667,10466.337861979999
3,584,NEW_SLC_504,201.0,6450.331280400002,3643.4666666666667,10466.337861979999
2,637,Davis_518,476.0,14600.801523600001,5747.15,22473.440137219997
2,637,SLC_520,8858.0,39836.508008799996,5747.15,22473.440137219997
2,637,Utah_County_502,0.0,0.0,5747.15,22473.440137219997
2,637,Utah_County_524,19981.0,16279.487984200005,5747.15,22473.440137219997
2,637,Davis_526,0.0,0.0,5747.15,22473.440137219997
2,637,SLC_514,881.0,27144.979181000002,5747.15,22473.440137219997
2,637,Davis_506,0.0,0.0,5747.15,22473.440137219997
2,637,Utah_County_521,0.0,0.0,5747.15,22473.440137219997
2,637,SLC_517,5576.0,38932.879692200004,5747.15,22473.440137219997
2,637,SLC_519,7948.0,20785.479050200003,5747.15,22473.440137219997
2,637,NEW_Utah_County_533,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_Utah_County_532,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_SLC_511,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_Davis_530,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_Davis_531,0.0,0.0,5747.15,22473.440137219997
2,637,Davis_529,0.0,0.0,5747.15,22473.440137219997
2,637,SLC_510,9750.0,26909.645392799994,5747.15,22473.440137219997
2,637,SLC_523,9068.0,54796.819995000005,5747.15,22473.440137219997
2,637,Utah_County_513,7037.0,35203.4112696,5747.15,22473.440137219997
2,637,SLC_525,4679.0,41875.879750199994,5747.15,22473.440137219997
2,637,SLC_505,18763.0,33667.61810760001,5747.15,22473.440137219997
2,637,SLC_527,9058.0,36389.14079479998,5747.15,22473.440137219997
2,637,NEW_SLC_507,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_SLC_508,0.0,0.0,5747.15,22473.440137219997
2,637,Utah_County_516,547.0,15862.411429800004,5747.15,22473.440137219997
2,637,NEW_SLC_509,0.0,0.0,5747.15,22473.440137219997
2,637,Davis_512,0.0,0.0,5747.15,22473.440137219997
2,637,SLC_528,12321.0,47183.74056459998,5747.15,22473.440137219997
2,637,NEW_SLC_503,0.0,0.0,5747.15,22473.440137219997
2,637,NEW_SLC_504,0.0,0.0,5747.15,22473.440137219997
3,637,Davis_518,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_520,503.0,9352.920811,3113.766666666667,10027.667719906665
3,637,Utah_County_502,0.0,0.0,3113.766666666667,10027.667719906665
3,637,Utah_County_524,19982.0,16279.487984200005,3113.766666666667,10027.667719906665
3,637,Davis_526,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_514,0.0,0.0,3113.766666666667,10027.667719906665
3,637,Davis_506,0.0,0.0,3113.766666666667,10027.667719906665
3,637,Utah_County_521,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_517,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_519,7949.0,20785.479050200003,3113.766666666667,10027.667719906665
3,637,NEW_Utah_County_533,299.0,8022.527713200002,3113.766666666667,10027.667719906665
3,637,NEW_Utah_County_532,12704.0,15944.906198199995,3113.766666666667,10027.667719906665
3,637,NEW_SLC_511,853.0,24827.513487599994,3113.766666666667,10027.667719906665
3,637,NEW_Davis_530,0.0,0.0,3113.766666666667,10027.667719906665
3,637,NEW_Davis_531,0.0,0.0,3113.766666666667,10027.667719906665
3,637,Davis_529,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_510,4673.0,30684.915631799984,3113.766666666667,10027.667719906665
3,637,SLC_523,158.0,5365.1694118000005,3113.766666666667,10027.667719906665
3,637,Utah_County_513,7038.0,35203.4112696,3113.766666666667,10027.667719906665
3,637,SLC_525,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_505,40.0,1991.9605850000003,3113.766666666667,10027.667719906665
3,637,SLC_527,9436.0,36389.14079479998,3113.766666666667,10027.667719906665
3,637,NEW_SLC_507,9743.0,22366.060144400002,3113.766666666667,10027.667719906665
3,637,NEW_SLC_508,66.0,2293.7762086,3113.766666666667,10027.667719906665
3,637,Utah_County_516,550.0,15862.411429800004,3113.766666666667,10027.667719906665
3,637,NEW_SLC_509,161.0,3516.4078999999997,3113.766666666667,10027.667719906665
3,637,Davis_512,0.0,0.0,3113.766666666667,10027.667719906665
3,637,SLC_528,9429.0,31220.874131999997,3113.766666666667,10027.667719906665
3,637,NEW_SLC_503,9747.0,18169.3198528,3113.766666666667,10027.667719906665
3,637,NEW_SLC_504,82.0,2553.7489922000004,3113.766666666667,10027.667719906665
2,723,Davis_518,0.0,0.0,480.15,2842.07995594
2,723,SLC_520,8451.0,27173.2070046,480.15,2842.07995594
2,723,Utah_County_502,0.0,0.0,480.15,2842.07995594
2,723,Utah_County_524,0.0,0.0,480.15,2842.07995594
2,723,Davis_526,0.0,0.0,480.15,2842.07995594
2,723,SLC_514,0.0,0.0,480.15,2842.07995594
2,723,Davis_506,0.0,0.0,480.15,2842.07995594
2,723,Utah_County_521,0.0,0.0,480.15,2842.07995594
2,723,SLC_517,0.0,0.0,480.15,2842.07995594
2,723,SLC_519,175.0,6060.7261598,480.15,2842.07995594
2,723,NEW_Utah_County_533,0.0,0.0,480.15,2842.07995594
2,723,NEW_Utah_County_532,0.0,0.0,480.15,2842.07995594
2,723,NEW_SLC_511,0.0,0.0,480.15,2842.07995594
2,723,NEW_Davis_530,0.0,0.0,480.15,2842.07995594
2,723,NEW_Davis_531,0.0,0.0,480.15,2842.07995594
2,723,Davis_529,0.0,0.0,480.15,2842.07995594
2,723,SLC_510,0.0,0.0,480.15,2842.07995594
2,723,SLC_523,136.0,4654.1790932,480.15,2842.07995594
2,723,Utah_County_513,0.0,0.0,480.15,2842.07995594
2,723,SLC_525,0.0,0.0,480.15,2842.07995594
2,723,SLC_505,0.0,0.0,480.15,2842.07995594
2,723,SLC_527,841.0,18953.486861200006,480.15,2842.07995594
2,723,NEW_SLC_507,0.0,0.0,480.15,2842.07995594
2,723,NEW_SLC_508,0.0,0.0,480.15,2842.07995594
2,723,Utah_County_516,0.0,0.0,480.15,2842.07995594
2,723,NEW_SLC_509,0.0,0.0,480.15,2842.07995594
2,723,Davis_512,0.0,0.0,480.15,2842.07995594
2,723,SLC_528,0.0,0.0,480.15,2842.07995594
2,723,NEW_SLC_503,0.0,0.0,480.15,2842.07995594
2,723,NEW_SLC_504,0.0,0.0,480.15,2842.07995594
3,723,Davis_518,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_520,599.0,17411.8357016,341.6,1631.3804477466667
3,723,Utah_County_502,0.0,0.0,341.6,1631.3804477466667
3,723,Utah_County_524,0.0,0.0,341.6,1631.3804477466667
3,723,Davis_526,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_514,0.0,0.0,341.6,1631.3804477466667
3,723,Davis_506,0.0,0.0,341.6,1631.3804477466667
3,723,Utah_County_521,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_517,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_519,175.0,6060.7261598,341.6,1631.3804477466667
3,723,NEW_Utah_County_533,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_Utah_County_532,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_511,9442.0,24433.530962200006,341.6,1631.3804477466667
3,723,NEW_Davis_530,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_Davis_531,0.0,0.0,341.6,1631.3804477466667
3,723,Davis_529,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_510,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_523,0.0,0.0,341.6,1631.3804477466667
3,723,Utah_County_513,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_525,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_505,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_527,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_507,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_508,0.0,0.0,341.6,1631.3804477466667
3,723,Utah_County_516,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_509,0.0,0.0,341.6,1631.3804477466667
3,723,Davis_512,0.0,0.0,341.6,1631.3804477466667
3,723,SLC_528,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_503,0.0,0.0,341.6,1631.3804477466667
3,723,NEW_SLC_504,32.0,1035.3206088000002,341.6,1631.3804477466667
2,790,Davis_518,0.0,0.0,1369.5,6746.078887529999
2,790,SLC_520,0.0,0.0,1369.5,6746.078887529999
2,790,Utah_County_502,0.0,0.0,1369.5,6746.078887529999
2,790,Utah_County_524,0.0,0.0,1369.5,6746.078887529999
2,790,Davis_526,0.0,0.0,1369.5,6746.078887529999
2,790,SLC_514,536.0,14927.8837852,1369.5,6746.078887529999
2,790,Davis_506,0.0,0.0,1369.5,6746.078887529999
2,790,Utah_County_521,0.0,0.0,1369.5,6746.078887529999
2,790,SLC_517,361.0,10915.091055600004,1369.5,6746.078887529999
2,790,SLC_519,260.0,8378.771215600002,1369.5,6746.078887529999
2,790,NEW_Utah_County_533,0.0,0.0,1369.5,6746.078887529999
2,790,NEW_Utah_County_532,0.0,0.0,1369.5,6746.078887529999
2,790,NEW_SLC_511,0.0,0.0,1369.5,6746.078887529999
2,790,NEW_Davis_530,0.0,0.0,1369.5,6746.078887529999
2,790,NEW_Davis_531,0.0,0.0,1369.5,6746.078887529999
2,790,Davis_529,0.0,0.0,1369.5,6746.078887529999
2,790,SLC_510,0.0,0.0,1369.5,6746.078887529999
2,790,SLC_523,0.0,0.0,1369.5,6746.078887529999
2,790,Utah_County_513,463.0,13308.630250799999,1369.5,6746.078887529999
2,790,SLC_525,279.0,7614.753143999998,1369.5,6746.078887529999
2,790,SLC_505,8801.0,25425.270643800006,1369.5,6746.078887529999
2,790,SLC_527,16349.0,44117.01444739996,1369.5,6746.078887529999
